EmpID,FirstName,LastName,StartDate,ExitDate,Supervisor,ADEmail,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DOB,GenderCode,Performance Score,Current Employee Rating
3586,Jaqueline,Terrell,1-Feb-19,10-Feb-19,Veronica Wiley,jaqueline.terrell@bilearner.com,Active,Part-Time,Zone B,Full-Time,27-12-2000,Female,Fully Meets,2
3587,Quinn,Mccullough,10-May-21,17-Dec-21,Katherine Gay,quinn.mccullough@bilearner.com,Active,Full-Time,Zone B,Temporary,25-12-1977,Male,Fully Meets,2
3588,Selena,Greer,25-Jun-19,15-Aug-19,Paul Lopez,selena.greer@bilearner.com,Active,Full-Time,Zone C,Full-Time,8/3/1972,Male,Fully Meets,2
3589,Giovani,Roy,25-Apr-19,,Jay Bush,giovani.roy@bilearner.com,Active,Contract,Zone B,Temporary,2/8/1951,Male,Fully Meets,1
3590,Dominik,Mullen,25-Feb-21,13-Oct-22,Jessica Allen,dominik.mullen@bilearner.com,Future Start,Part-Time,Zone C,Full-Time,31-05-1995,Male,Fully Meets,4
3591,Abdullah,Ellison,23-Nov-21,29-May-23,Dr. William Thompson,abdullah.ellison@bilearner.com,Future Start,Contract,Zone B,Part-Time,14-11-1998,Female,Needs Improvement,5
3592,Andre,Guzman,5-Oct-21,18-Jun-22,Mrs. Audrey Gonzalez DDS,andre.guzman@bilearner.com,Future Start,Contract,Zone B,Full-Time,23-12-1998,Male,Fully Meets,3
3593,Brayden,Malone,30-May-20,,Ashley Bradshaw,brayden.malone@bilearner.com,Active,Contract,Zone A,Full-Time,11/11/1949,Male,Fully Meets,1
3594,Maribel,Morrison,11-Dec-18,,Ashley Meyer,maribel.morrison@bilearner.com,Active,Part-Time,Zone B,Part-Time,14-03-1968,Male,Needs Improvement,1
3595,Fisher,Stafford,22-Sep-20,14-Sep-22,Nicole Delgado,fisher.stafford@bilearner.com,Active,Contract,Zone A,Temporary,2/3/1952,Male,Fully Meets,1
3596,Kellen,Medina,28-Jul-19,,John Henry,kellen.medina@bilearner.com,Active,Part-Time,Zone C,Full-Time,19-07-1982,Male,Needs Improvement,2
3597,Brenton,Monroe,6-Jun-20,14-Apr-21,Autumn Decker,brenton.monroe@bilearner.com,Future Start,Contract,Zone C,Part-Time,31-10-1986,Female,Fully Meets,1
3598,Derick,Rocha,28-Sep-18,5-Aug-23,Alex Moore,derick.rocha@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Full-Time,6/10/1950,Female,Needs Improvement,1
3599,Elaine,Weeks,12-Apr-20,,Dana Smith,elaine.weeks@bilearner.com,Active,Part-Time,Zone A,Temporary,31-03-1950,Female,Fully Meets,2
3600,Marely,Dixon,1-Nov-22,,Bobby Serrano,marely.dixon@bilearner.com,Active,Contract,Zone B,Temporary,7/10/1949,Female,Fully Meets,2
3601,Keagan,Henson,21-Nov-22,,Robert Riley,keagan.henson@bilearner.com,Active,Part-Time,Zone B,Full-Time,22-07-1966,Female,Fully Meets,5
3602,Helena,Davenport,11-Apr-21,24-May-23,Crystal Mcneil,helena.davenport@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Part-Time,12/10/1994,Female,Fully Meets,5
3603,Houston,Aguirre,29-Nov-18,21-Feb-19,Christine Costa,houston.aguirre@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Part-Time,15-02-1977,Female,Fully Meets,2
3604,Kane,Owen,16-Jan-19,31-Aug-22,Mark Hale,kane.owen@bilearner.com,Active,Part-Time,Zone B,Full-Time,9/3/1948,Female,Needs Improvement,4
3605,Emerson,Pitts,18-Sep-19,,Destiny Johnson,emerson.pitts@bilearner.com,Active,Contract,Zone C,Temporary,25-08-1943,Male,Fully Meets,4
3606,Clarissa,Winters,1-Aug-19,20-Jan-23,Eric Gonzales,clarissa.winters@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Full-Time,13-03-1965,Male,Fully Meets,3
3607,Frankie,Atkins,18-Jun-19,14-Apr-21,Christopher Murray,frankie.atkins@bilearner.com,Active,Full-Time,Zone A,Full-Time,3/8/1976,Male,Fully Meets,5
3608,Ally,Zhang,13-Feb-19,,Ashley Williamson,ally.zhang@bilearner.com,Active,Full-Time,Zone C,Part-Time,6/7/1979,Male,Fully Meets,3
3609,Kayleigh,Harmon,2-Jun-21,,Frederick Harrison,kayleigh.harmon@bilearner.com,Active,Contract,Zone B,Full-Time,9/6/1993,Female,Fully Meets,3
3610,Kayley,Myers,11-Oct-18,,Brian Arnold,kayley.myers@bilearner.com,Active,Part-Time,Zone C,Full-Time,7/4/1973,Female,Fully Meets,3
3611,Rowan,Cobb,9-Mar-21,,Lori Reed,rowan.cobb@bilearner.com,Active,Contract,Zone C,Full-Time,20-01-1952,Female,Fully Meets,2
3612,Edward,Mann,23-Jan-22,,Trevor Rodriguez,edward.mann@bilearner.com,Active,Contract,Zone A,Part-Time,25-12-1984,Male,PIP,4
3613,Amirah,Johnson,24-Feb-19,,Jason Owens,amirah.johnson@bilearner.com,Active,Contract,Zone B,Part-Time,14-06-1973,Male,Exceeds,1
3614,Bridget,Deleon,8-Jan-20,2-Jul-21,Clifford Martinez,bridget.deleon@bilearner.com,Active,Contract,Zone B,Temporary,31-08-1973,Male,Fully Meets,2
3615,Martin,Weber,13-May-21,22-Sep-22,Lee Hudson,martin.weber@bilearner.com,Future Start,Full-Time,Zone B,Part-Time,14-05-1986,Male,Exceeds,2
3616,Ruben,Lewis,12-Feb-22,,Allison Tran,ruben.lewis@bilearner.com,Active,Contract,Zone C,Full-Time,24-03-1981,Female,Fully Meets,4
3617,Bailey,Collier,1-Feb-23,,Pamela Johnson,bailey.collier@bilearner.com,Active,Full-Time,Zone C,Full-Time,18-02-1961,Female,Fully Meets,1
3618,Charlee,Roth,4-Feb-23,,Erin Harris,charlee.roth@bilearner.com,Active,Part-Time,Zone B,Temporary,5/5/1944,Male,Fully Meets,3
3619,Karissa,Bowers,23-Mar-23,1-May-23,Robert Wright,karissa.bowers@bilearner.com,Active,Full-Time,Zone A,Full-Time,17-03-1984,Male,Fully Meets,3
3620,Noel,Ramirez,22-Mar-23,14-Jul-23,Mr. Nicholas Austin,noel.ramirez@bilearner.com,Active,Part-Time,Zone A,Temporary,12/10/1994,Male,Fully Meets,2
3621,Victoria,Franco,28-Nov-18,,Natalie Cannon,victoria.franco@bilearner.com,Active,Contract,Zone A,Full-Time,9/9/1997,Male,Fully Meets,2
3622,Danika,Fleming,9-Jul-20,10-Jul-21,Christopher Ayers,danika.fleming@bilearner.com,Active,Part-Time,Zone A,Temporary,16-10-1995,Female,Fully Meets,3
3623,Jocelyn,Kline,11-Feb-19,,Elizabeth Burton,jocelyn.kline@bilearner.com,Active,Part-Time,Zone A,Full-Time,25-04-1958,Female,Fully Meets,3
3624,Cesar,Higgins,9-Jan-20,,Timothy Curtis,cesar.higgins@bilearner.com,Active,Part-Time,Zone B,Part-Time,4/2/1996,Female,Fully Meets,4
3625,Gabriel,Dodson,11-Nov-21,31-Jul-22,Tammy Navarro,gabriel.dodson@bilearner.com,Voluntarily Terminated,Contract,Zone B,Part-Time,14-12-1975,Female,Fully Meets,5
3626,Raphael,Sandoval,15-May-21,,Natalie Baker,raphael.sandoval@bilearner.com,Active,Full-Time,Zone B,Temporary,28-10-1993,Female,Fully Meets,2
3627,Ruth,Harrell,21-Aug-19,28-Oct-22,Jesse Wilson,ruth.harrell@bilearner.com,Voluntarily Terminated,Contract,Zone C,Full-Time,23-02-1967,Female,Fully Meets,3
3628,Peyton,Barber,18-Sep-20,,Megan Small,peyton.barber@bilearner.com,Active,Contract,Zone B,Part-Time,27-01-1946,Female,Fully Meets,3
3629,Reginald,Lowery,27-Aug-22,3-Dec-22,Dr. David Austin Jr.,reginald.lowery@bilearner.com,Voluntarily Terminated,Contract,Zone B,Full-Time,26-11-1983,Male,Fully Meets,5
3630,Stephanie,Briggs,23-Feb-19,,Scott Davis,stephanie.briggs@bilearner.com,Active,Contract,Zone B,Full-Time,7/5/1965,Male,Fully Meets,5
3631,Shaniya,Becker,8-Aug-22,25-Oct-22,Kristin Salinas,shaniya.becker@bilearner.com,Active,Contract,Zone C,Full-Time,28-04-1947,Male,Fully Meets,3
3632,Ryan,Oconnell,24-Sep-22,24-Oct-22,Bridget Jones,ryan.oconnell@bilearner.com,Active,Contract,Zone C,Full-Time,3/10/1945,Male,Fully Meets,3
3633,Emma,Ware,21-Mar-22,,Melissa Wilkinson,emma.ware@bilearner.com,Active,Contract,Zone B,Temporary,24-03-1987,Female,Fully Meets,5
3634,Keyon,Haley,23-Jun-23,26-Jul-23,Eric Cunningham,keyon.haley@bilearner.com,Active,Part-Time,Zone B,Full-Time,26-04-1962,Female,Fully Meets,5
3635,Kylee,Bates,26-Oct-20,,Stephen Barron,kylee.bates@bilearner.com,Active,Part-Time,Zone C,Part-Time,12/3/1978,Female,Fully Meets,4
3636,Marc,Chandler,29-Jan-20,,Jennifer Soto,marc.chandler@bilearner.com,Active,Contract,Zone B,Temporary,13-03-1982,Male,Fully Meets,3
3637,Abdullah,Pruitt,23-Apr-22,,John Jones,abdullah.pruitt@bilearner.com,Active,Full-Time,Zone C,Full-Time,17-04-1995,Male,Fully Meets,3
3638,Shamar,Roth,15-Jun-23,,Ernest Evans,shamar.roth@bilearner.com,Active,Full-Time,Zone C,Part-Time,10/12/1978,Male,Fully Meets,3
3639,Jaylen,Acosta,19-Sep-19,14-Apr-20,Mark Knight,jaylen.acosta@bilearner.com,Future Start,Contract,Zone C,Full-Time,8/1/1966,Female,Fully Meets,3
3640,Kale,House,7-Jan-23,,Gina Leon,kale.house@bilearner.com,Active,Contract,Zone A,Temporary,21-09-2000,Female,Fully Meets,3
3641,Kiersten,Ellis,7-Feb-20,1-May-21,Eric Michael,kiersten.ellis@bilearner.com,Future Start,Contract,Zone B,Full-Time,15-01-1971,Male,Fully Meets,3
3642,Karissa,Carrillo,29-Apr-20,12-Nov-21,Alexandra Martin,karissa.carrillo@bilearner.com,Future Start,Contract,Zone B,Full-Time,31-05-1978,Male,Fully Meets,3
3643,Issac,Whitehead,16-Apr-20,,Eric Calderon,issac.whitehead@bilearner.com,Active,Full-Time,Zone A,Full-Time,22-03-1961,Male,Fully Meets,3
3644,Madisyn,Andrews,16-Jun-22,,Thomas Jones,madisyn.andrews@bilearner.com,Active,Part-Time,Zone B,Full-Time,24-06-1986,Male,Fully Meets,3
3645,Madyson,Rhodes,22-Jul-19,,Bridget Mills,madyson.rhodes@bilearner.com,Active,Part-Time,Zone C,Full-Time,16-09-1977,Male,Fully Meets,3
3646,Brenton,Rodriguez,22-Apr-23,,Sara Bullock,brenton.rodriguez@bilearner.com,Active,Part-Time,Zone A,Full-Time,1/1/1968,Female,Fully Meets,3
3647,Nathen,Arias,28-Dec-20,30-Jan-21,Craig Leblanc,nathen.arias@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Part-Time,24-07-1966,Female,Fully Meets,3
3648,Keyon,Hensley,23-Feb-22,,Peter Smith,keyon.hensley@bilearner.com,Active,Contract,Zone A,Full-Time,27-06-1948,Female,Exceeds,4
3649,Elisha,Ruiz,13-Aug-22,,Stephen Green,elisha.ruiz@bilearner.com,Active,Contract,Zone A,Part-Time,6/6/1968,Female,Exceeds,4
3650,Amirah,Stanley,3-Oct-19,28-Feb-22,Jason Jenkins,amirah.stanley@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Part-Time,25-12-1991,Female,Fully Meets,3
3651,Jeremy,Meyer,14-Oct-19,,Chad Jones,jeremy.meyer@bilearner.com,Active,Full-Time,Zone C,Full-Time,19-01-1991,Female,Fully Meets,3
3652,Owen,Dillon,30-Aug-19,27-Aug-22,Victoria Maldonado,owen.dillon@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Part-Time,16-08-1946,Male,Fully Meets,3
3653,Bridget,Bray,4-Feb-21,30-Jul-23,William Watson,bridget.bray@bilearner.com,Voluntarily Terminated,Contract,Zone B,Part-Time,29-06-1995,Male,Exceeds,3
3654,Cassius,Gates,23-Nov-22,,Jody Cox,cassius.gates@bilearner.com,Active,Part-Time,Zone A,Part-Time,30-03-1995,Male,Exceeds,4
3655,Martha,Kemp,25-Feb-23,,Shelia Good,martha.kemp@bilearner.com,Active,Part-Time,Zone C,Full-Time,20-10-1998,Male,Fully Meets,3
3656,Francesca,Mcmahon,15-Dec-19,,Darlene Green,francesca.mcmahon@bilearner.com,Active,Part-Time,Zone B,Part-Time,14-04-2001,Male,Exceeds,5
3657,Lorelei,Walls,29-Aug-21,,Christine Mccarthy,lorelei.walls@bilearner.com,Active,Part-Time,Zone C,Full-Time,4/3/1992,Female,Fully Meets,4
3658,Emery,Gillespie,4-Nov-22,7-Jul-23,Thomas Jackson,emery.gillespie@bilearner.com,Active,Part-Time,Zone C,Temporary,25-11-1966,Female,Fully Meets,3
3659,Kaylee,Baldwin,2-Oct-19,13-Oct-19,Eric Powell,kaylee.baldwin@bilearner.com,Active,Full-Time,Zone A,Part-Time,30-10-1989,Male,Exceeds,1
3660,Aron,Hester,24-May-19,,Joel Browning,aron.hester@bilearner.com,Active,Full-Time,Zone A,Full-Time,21-06-1974,Male,Exceeds,3
3661,Reagan,Brennan,28-Feb-22,5-Sep-22,Denise Roman,reagan.brennan@bilearner.com,Active,Contract,Zone C,Temporary,22-05-1952,Male,Fully Meets,3
3662,Hugh,Berry,13-Jun-23,,Linda Cummings,hugh.berry@bilearner.com,Active,Full-Time,Zone B,Temporary,18-04-1973,Male,Exceeds,2
3663,Brandon,Anderson,7-Oct-19,22-Jan-22,Sean Kennedy,brandon.anderson@bilearner.com,Future Start,Part-Time,Zone B,Full-Time,23-11-1977,Female,Exceeds,3
3664,Diana,Garza,6-Oct-20,12-Jan-22,Robert Reid,diana.garza@bilearner.com,Future Start,Full-Time,Zone C,Part-Time,15-08-1956,Female,Fully Meets,3
3665,Dalton,Bowen,22-Nov-19,,Lucas Morse,dalton.bowen@bilearner.com,Active,Full-Time,Zone B,Temporary,30-03-1985,Male,Fully Meets,3
3666,Davin,Peters,29-Apr-22,21-Jan-23,Melissa Shaw,davin.peters@bilearner.com,Active,Full-Time,Zone A,Full-Time,19-05-1956,Male,Fully Meets,3
3667,Leyla,Warren,11-Dec-22,28-Apr-23,Brooke Meyer,leyla.warren@bilearner.com,Active,Part-Time,Zone B,Temporary,23-08-1998,Male,Fully Meets,3
3668,Victoria,Allen,6-Aug-23,6-Aug-23,Christopher Clark,victoria.allen@bilearner.com,Active,Full-Time,Zone C,Full-Time,24-05-1996,Male,Needs Improvement,3
3669,Tyler,Hines,28-Mar-20,12-Mar-23,Joshua Francis,tyler.hines@bilearner.com,Voluntarily Terminated,Contract,Zone A,Temporary,16-01-1967,Male,Fully Meets,3
3670,Sandra,Atkinson,11-Aug-22,27-Mar-23,Walter Shaw,sandra.atkinson@bilearner.com,Active,Full-Time,Zone A,Full-Time,17-01-1969,Female,Needs Improvement,3
3671,Simone,Hayes,26-Jan-23,19-Jun-23,Alexander Roberts,simone.hayes@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Temporary,29-12-1989,Female,Needs Improvement,3
3672,Rhett,Valenzuela,14-Jan-19,,Aaron Holland,rhett.valenzuela@bilearner.com,Active,Part-Time,Zone A,Full-Time,24-02-1991,Female,Fully Meets,3
3673,Lane,Zuniga,11-Jun-22,10-Jan-23,Casey Morris,lane.zuniga@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Temporary,19-02-1973,Female,Fully Meets,3
3674,Isabelle,Shields,25-Jun-20,2-Mar-22,Sarah Williamson,isabelle.shields@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Part-Time,1/5/1996,Female,Fully Meets,3
3675,Mario,Mays,8-Jun-20,29-Dec-22,Melissa Torres,mario.mays@bilearner.com,Active,Full-Time,Zone C,Full-Time,28-08-1952,Female,Fully Meets,3
3676,Leah,Robinson,29-Aug-18,,Craig Hawkins,leah.robinson@bilearner.com,Active,Contract,Zone B,Part-Time,29-11-1993,Male,Fully Meets,3
3677,Dayami,Bailey,1-Oct-22,,Matthew Hughes,dayami.bailey@bilearner.com,Active,Full-Time,Zone A,Full-Time,4/2/1960,Male,Fully Meets,3
3678,Ramon,Fleming,22-Jul-21,,Chad Ramirez,ramon.fleming@bilearner.com,Active,Full-Time,Zone A,Full-Time,24-05-1999,Male,Fully Meets,3
3679,Pedro,Harrison,14-Dec-19,,Erica Moore,pedro.harrison@bilearner.com,Active,Full-Time,Zone A,Full-Time,16-07-1989,Male,Fully Meets,3
3680,Harrison,Hudson,27-Mar-20,,Felicia Ashley,harrison.hudson@bilearner.com,Active,Part-Time,Zone B,Full-Time,14-09-1985,Female,Fully Meets,3
3681,Taniya,Lane,25-Nov-21,,James Williams,taniya.lane@bilearner.com,Active,Part-Time,Zone B,Temporary,17-03-1976,Female,Fully Meets,3
3682,Rene,Wallace,8-Jul-23,,Michael Diaz MD,rene.wallace@bilearner.com,Active,Full-Time,Zone C,Temporary,28-04-1943,Female,Fully Meets,4
3683,Kai,Gaines,2-Nov-21,11-Dec-21,Mackenzie Porter,kai.gaines@bilearner.com,Active,Part-Time,Zone C,Temporary,6/1/1956,Male,Fully Meets,3
3684,Noelle,Levy,1-Dec-19,25-Dec-22,Robert Simmons,noelle.levy@bilearner.com,Active,Contract,Zone C,Part-Time,3/8/1954,Male,Fully Meets,3
3685,Kylie,Jimenez,16-Aug-22,10-Nov-22,Jordan Harrison,kylie.jimenez@bilearner.com,Active,Full-Time,Zone C,Full-Time,22-06-1986,Male,Fully Meets,3
3686,Carly,Figueroa,25-Apr-21,12-Dec-22,Jesse Farmer,carly.figueroa@bilearner.com,Future Start,Part-Time,Zone A,Full-Time,20-04-1998,Male,Exceeds,1
3687,Bria,Mcpherson,17-May-19,,Brianna Blake,bria.mcpherson@bilearner.com,Active,Part-Time,Zone B,Temporary,20-08-1944,Female,Exceeds,1
3688,Brynn,Harding,4-May-19,3-Aug-21,Kathleen Clark,brynn.harding@bilearner.com,Future Start,Contract,Zone B,Full-Time,19-09-1951,Female,Exceeds,3
3689,Rashad,Wells,16-Jul-21,,Jonathan Gutierrez,rashad.wells@bilearner.com,Active,Contract,Zone A,Temporary,29-12-1960,Male,Exceeds,3
3690,Jaylene,Deleon,4-Aug-20,27-Feb-21,Adam Barber,jaylene.deleon@bilearner.com,Active,Part-Time,Zone A,Temporary,14-11-1950,Male,Needs Improvement,3
3691,Chace,Church,23-Nov-20,,David Valenzuela,chace.church@bilearner.com,Active,Part-Time,Zone C,Full-Time,3/1/1993,Male,Needs Improvement,1
3692,Zayne,Hunter,11-Nov-19,,Lisa Jordan,zayne.hunter@bilearner.com,Active,Full-Time,Zone B,Part-Time,15-12-1979,Male,Needs Improvement,3
3693,Amya,Vega,20-May-19,30-Aug-20,Alexa Smith,amya.vega@bilearner.com,Active,Part-Time,Zone B,Temporary,1/8/1977,Female,Exceeds,2
3694,Nickolas,West,5-Nov-19,16-Apr-22,Sue Harper,nickolas.west@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Part-Time,11/3/1961,Female,PIP,4
3695,Cason,Neal,20-Sep-18,4-Feb-21,Savannah Schneider,cason.neal@bilearner.com,Voluntarily Terminated,Contract,Zone C,Temporary,28-11-1989,Female,PIP,4
3696,Aldo,Dyer,2-Sep-20,26-May-23,Chase Ramirez,aldo.dyer@bilearner.com,Voluntarily Terminated,Contract,Zone B,Part-Time,7/10/1989,Female,PIP,3
3697,Sonia,Skinner,28-Jun-20,,Connor Galloway,sonia.skinner@bilearner.com,Active,Full-Time,Zone A,Part-Time,26-12-1992,Female,PIP,4
3698,Julien,Banks,22-Mar-23,30-May-23,Savannah Weber,julien.banks@bilearner.com,Active,Full-Time,Zone A,Full-Time,12/6/1984,Female,PIP,3
3699,Madelyn,Mcdonald,30-Aug-22,20-Sep-22,Justin Harris,madelyn.mcdonald@bilearner.com,Voluntarily Terminated,Part-Time,Zone B,Temporary,31-01-1977,Male,PIP,2
3700,Brenden,Nash,24-Oct-19,,Wendy Rogers,brenden.nash@bilearner.com,Active,Part-Time,Zone A,Temporary,12/4/1988,Male,PIP,1
3701,Genesis,Coleman,9-Nov-19,,Bryan Greer,genesis.coleman@bilearner.com,Active,Part-Time,Zone B,Temporary,20-06-1948,Male,PIP,2
3702,Justice,Branch,13-Jul-19,,David Brown,justice.branch@bilearner.com,Active,Part-Time,Zone C,Part-Time,22-04-1976,Male,Exceeds,3
3703,Addisyn,Guerrero,31-Aug-20,26-Jun-22,Cory Lee,addisyn.guerrero@bilearner.com,Active,Part-Time,Zone A,Part-Time,15-02-1951,Female,Exceeds,4
3704,Addisyn,Aguilar,25-Jan-19,26-Oct-21,April Stevens,addisyn.aguilar@bilearner.com,Active,Full-Time,Zone C,Part-Time,5/2/1976,Female,Exceeds,5
3705,Marcos,Gallagher,21-Nov-20,9-Apr-23,Bridget Little,marcos.gallagher@bilearner.com,Active,Full-Time,Zone A,Part-Time,27-05-1967,Female,Exceeds,3
3706,Mareli,Parker,23-Sep-19,,Lisa Hamilton,mareli.parker@bilearner.com,Active,Full-Time,Zone B,Part-Time,8/11/1974,Male,Exceeds,3
3707,Joshua,Mitchell,11-Dec-22,,Kenneth Keller,joshua.mitchell@bilearner.com,Active,Contract,Zone B,Temporary,1/12/1995,Male,Exceeds,3
3708,Case,Gaines,21-Aug-20,20-Sep-22,Morgan Smith,case.gaines@bilearner.com,Active,Full-Time,Zone C,Part-Time,19-02-1974,Male,Exceeds,4
3709,Jacey,Reyes,4-Feb-19,17-Apr-23,Donald Powell,jacey.reyes@bilearner.com,Active,Full-Time,Zone C,Part-Time,18-09-1969,Male,Exceeds,5
3710,Dean,Middleton,29-Oct-21,,Rebecca Henderson,dean.middleton@bilearner.com,Active,Full-Time,Zone C,Part-Time,16-10-1960,Female,Exceeds,1
3711,Marlene,Bates,17-Jul-21,,David Bowman,marlene.bates@bilearner.com,Active,Part-Time,Zone A,Temporary,3/1/1981,Female,Needs Improvement,1
3712,Kyra,Ray,28-Apr-19,1-Sep-22,Christopher Robertson,kyra.ray@bilearner.com,Future Start,Part-Time,Zone C,Temporary,3/4/1956,Male,Needs Improvement,5
3713,Melanie,Kennedy,21-Jul-20,,Michelle Miller,melanie.kennedy@bilearner.com,Active,Full-Time,Zone B,Temporary,10/4/1985,Male,Fully Meets,3
3714,Aleena,Mercer,19-Jan-20,,Kyle Turner,aleena.mercer@bilearner.com,Active,Full-Time,Zone B,Part-Time,19-04-1965,Male,Fully Meets,4
3715,Jake,White,12-Sep-21,,Dawn Mendoza,jake.white@bilearner.com,Active,Contract,Zone A,Full-Time,5/3/1976,Male,Fully Meets,4
3716,Chaim,Chase,31-Jul-22,18-Feb-23,David Goodman,chaim.chase@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Full-Time,27-06-1993,Female,Fully Meets,1
3717,Keshawn,Le,18-May-23,,Samuel Turner,keshawn.le@bilearner.com,Active,Contract,Zone B,Full-Time,7/11/1992,Female,Fully Meets,2
3718,Dalton,Frazier,25-May-21,22-Oct-21,Claudia White,dalton.frazier@bilearner.com,Voluntarily Terminated,Contract,Zone C,Temporary,15-09-1946,Female,Fully Meets,4
3719,Cannon,Hester,22-Jul-22,,David Ward,cannon.hester@bilearner.com,Active,Contract,Zone B,Full-Time,8/7/1947,Female,Fully Meets,3
3720,Crystal,Brandt,23-May-19,12-Sep-20,Andrew Schneider,crystal.brandt@bilearner.com,Active,Part-Time,Zone B,Full-Time,18-12-1958,Female,Fully Meets,3
3721,Johnny,Goodman,12-Feb-20,7-Apr-20,Loretta Gonzalez,johnny.goodman@bilearner.com,Active,Full-Time,Zone B,Full-Time,24-03-1960,Male,Fully Meets,2
3722,Nehemiah,Hancock,16-Feb-20,9-Jan-22,Alice Key,nehemiah.hancock@bilearner.com,Voluntarily Terminated,Part-Time,Zone B,Full-Time,31-08-1947,Male,Fully Meets,2
3723,Elliana,Villanueva,29-Apr-22,16-Jul-22,Ryan Downs,elliana.villanueva@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Temporary,30-08-1972,Male,Fully Meets,3
3724,Essence,Schwartz,10-Oct-19,30-Oct-21,Alyssa Johnson,essence.schwartz@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Temporary,25-11-1969,Male,Fully Meets,4
3725,Ryker,Cox,7-Apr-19,9-Jul-23,Stephanie Patterson,ryker.cox@bilearner.com,Active,Contract,Zone B,Part-Time,21-08-1955,Male,Fully Meets,1
3726,Averi,Stevenson,13-Jul-20,18-Sep-21,Sandra Richardson,averi.stevenson@bilearner.com,Active,Contract,Zone A,Full-Time,25-07-1995,Female,Fully Meets,4
3727,Katherine,Russo,26-Aug-21,,Courtney Garcia,katherine.russo@bilearner.com,Active,Part-Time,Zone C,Temporary,15-01-1945,Female,Fully Meets,3
3728,Aydan,Robbins,23-Dec-21,,Tamara Grant,aydan.robbins@bilearner.com,Active,Contract,Zone A,Part-Time,7/2/1967,Male,Fully Meets,5
3729,Heaven,Walls,8-Dec-22,4-Jul-23,Natasha Spears,heaven.walls@bilearner.com,Active,Contract,Zone B,Part-Time,1/1/1943,Male,Fully Meets,3
3730,Bobby,Chung,18-Jan-22,,Sharon Vincent,bobby.chung@bilearner.com,Active,Contract,Zone B,Temporary,8/12/1965,Male,Fully Meets,4
3731,Maximus,Fields,28-Feb-20,14-Dec-22,Kimberly Phelps,maximus.fields@bilearner.com,Active,Part-Time,Zone B,Part-Time,4/7/1998,Male,Fully Meets,3
3732,Orion,Ochoa,31-May-20,,Charles Hoover,orion.ochoa@bilearner.com,Active,Part-Time,Zone B,Part-Time,3/7/1954,Male,Fully Meets,5
3733,Halle,Boyd,20-Apr-20,23-Jul-22,Deborah Stevens,halle.boyd@bilearner.com,Future Start,Contract,Zone C,Part-Time,15-10-1994,Female,Fully Meets,3
3734,Lindsey,Rocha,7-Mar-19,,Melissa Alvarez,lindsey.rocha@bilearner.com,Active,Full-Time,Zone C,Temporary,21-07-1964,Male,Fully Meets,3
3735,Chace,Gray,29-May-19,,Joel Nichols,chace.gray@bilearner.com,Active,Contract,Zone C,Temporary,11/7/1963,Male,Fully Meets,1
3736,Carsen,Wheeler,18-Oct-20,22-Mar-23,Kimberly Soto,carsen.wheeler@bilearner.com,Active,Full-Time,Zone A,Part-Time,2/7/1976,Male,Fully Meets,2
3737,Arielle,Escobar,19-Nov-18,,John Hill,arielle.escobar@bilearner.com,Active,Part-Time,Zone B,Part-Time,11/12/1946,Male,Fully Meets,5
3738,Kaitlynn,Blair,15-Apr-22,9-Jan-23,Steven Carter,kaitlynn.blair@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Temporary,3/9/2000,Female,Fully Meets,3
3739,Amir,Melendez,24-Aug-18,22-Mar-21,Rachel Pham,amir.melendez@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Temporary,9/3/1951,Female,Fully Meets,3
